"","Group.1","Group.2","x","year"
"8188","Tea","E09000022",0.18120302,2010
"8189","Tobacco","E09000022",1.781308975,2010
"8190","Vegtables","E09000022",3.078123566,2010
"8191","Alcohol at home","E09000023",2.366148031,2010
"8192","Alcohol away from home","E09000023",2.908290069,2010
"8193","Bread","E09000023",1.624118637,2010
"8194","Butter","E09000023",0.121256307,2010
"8195","Cakes puddings and pastry","E09000023",0.758550848,2010
"8196","Coffee","E09000023",0.207824066,2010
"8197","Eating out","E09000023",9.083667648,2010
"8198","Eggs","E09000023",0.27360962,2010
"8199","Fish","E09000023",0.983735466,2010
"8200","Fruit","E09000023",1.742733379,2010
"8201","Milk products","E09000023",2.347883033,2010
"8202","Non alcoholic drinks","E09000023",1.403069614,2010
"8203","Oils and fats","E09000023",0.346428709,2010
"8204","Other","E09000023",1.136849124,2010
"8205","Pasta","E09000023",0.184908314,2010
"8206","Poultry","E09000023",0.848770674,2010
"8207","Processed and Other Meat","E09000023",0.049272241,2010
"8208","Processed Meat","E09000023",2.098407322,2010
"8209","Red Meat","E09000023",1.15758375,2010
"8210","Rice","E09000023",0.244842708,2010
"8211","Sauces and spices","E09000023",0.112648109,2010
"8212","Sugar confectionary and jam","E09000023",1.296851335,2010
"8213","Takeaway","E09000023",1.950284756,2010
"8214","Tea","E09000023",0.180994507,2010
"8215","Tobacco","E09000023",1.703203247,2010
"8216","Vegtables","E09000023",3.000758624,2010
"8217","Alcohol at home","E09000024",2.92312637,2010
"8218","Alcohol away from home","E09000024",3.338182026,2010
"8219","Bread","E09000024",1.782797527,2010
"8220","Butter","E09000024",0.144190393,2010
"8221","Cakes puddings and pastry","E09000024",0.847282195,2010
"8222","Coffee","E09000024",0.238298625,2010
"8223","Eating out","E09000024",10.556699805,2010
"8224","Eggs","E09000024",0.287220149,2010
"8225","Fish","E09000024",1.056030364,2010
"8226","Fruit","E09000024",1.95599857,2010
"8227","Milk products","E09000024",2.604469244,2010
"8228","Non alcoholic drinks","E09000024",1.40774648,2010
"8229","Oils and fats","E09000024",0.364118095,2010
"8230","Other","E09000024",1.225248691,2010
"8231","Pasta","E09000024",0.199014864,2010
"8232","Poultry","E09000024",0.887331144,2010
"8233","Processed and Other Meat","E09000024",0.021626708,2010
"8234","Processed Meat","E09000024",2.357578914,2010
"8235","Red Meat","E09000024",1.254528364,2010
"8236","Rice","E09000024",0.236644292,2010
"8237","Sauces and spices","E09000024",0.122975366,2010
"8238","Sugar confectionary and jam","E09000024",1.449987432,2010
"8239","Takeaway","E09000024",2.065346167,2010
"8240","Tea","E09000024",0.19809751,2010
"8241","Tobacco","E09000024",1.538441722,2010
"8242","Vegtables","E09000024",3.314163189,2010
"8243","Alcohol at home","E09000025",1.58729414,2010
"8244","Alcohol away from home","E09000025",1.852894849,2010
"8245","Bread","E09000025",1.413461322,2010
"8246","Butter","E09000025",0.103117608,2010
"8247","Cakes puddings and pastry","E09000025",0.638079347,2010
"8248","Coffee","E09000025",0.18324302,2010
"8249","Eating out","E09000025",8.186201942,2010
"8250","Eggs","E09000025",0.255958095,2010
"8251","Fish","E09000025",0.811997516,2010
"8252","Fruit","E09000025",1.7146674,2010
"8253","Milk products","E09000025",2.068642887,2010
"8254","Non alcoholic drinks","E09000025",1.288191088,2010
"8255","Oils and fats","E09000025",0.362760532,2010
"8256","Other","E09000025",1.013526729,2010
"8257","Pasta","E09000025",0.182839599,2010
"8258","Poultry","E09000025",0.849547901,2010
"8259","Processed and Other Meat","E09000025",0.028291707,2010
"8260","Processed Meat","E09000025",1.493295574,2010
"8261","Red Meat","E09000025",1.125847891,2010
"8262","Rice","E09000025",0.350646423,2010
"8263","Sauces and spices","E09000025",0.127659353,2010
"8264","Sugar confectionary and jam","E09000025",1.167822062,2010
"8265","Takeaway","E09000025",2.031123269,2010
"8266","Tea","E09000025",0.159347073,2010
"8267","Tobacco","E09000025",1.191592443,2010
"8268","Vegtables","E09000025",2.786167805,2010
"8269","Alcohol at home","E09000026",2.229745362,2010
"8270","Alcohol away from home","E09000026",2.408459318,2010
"8271","Bread","E09000026",1.6458236,2010
"8272","Butter","E09000026",0.134830034,2010
"8273","Cakes puddings and pastry","E09000026",0.756196572,2010
"8274","Coffee","E09000026",0.211467928,2010
"8275","Eating out","E09000026",9.299383099,2010
"8276","Eggs","E09000026",0.280895823,2010
"8277","Fish","E09000026",0.968205776,2010
"8278","Fruit","E09000026",1.937552954,2010
"8279","Milk products","E09000026",2.422801574,2010
"8280","Non alcoholic drinks","E09000026",1.334901733,2010
"8281","Oils and fats","E09000026",0.369497621,2010
"8282","Other","E09000026",1.153366695,2010
"8283","Pasta","E09000026",0.187900657,2010
"8284","Poultry","E09000026",0.898098127,2010
"8285","Processed and Other Meat","E09000026",0.017809394,2010
"8286","Processed Meat","E09000026",1.986988567,2010
"8287","Red Meat","E09000026",1.295896873,2010
"8288","Rice","E09000026",0.296129041,2010
"8289","Sauces and spices","E09000026",0.127955521,2010
"8290","Sugar confectionary and jam","E09000026",1.343121392,2010
"8291","Takeaway","E09000026",2.010450862,2010
"8292","Tea","E09000026",0.183021854,2010
"8293","Tobacco","E09000026",1.286448576,2010
"8294","Vegtables","E09000026",3.124734781,2010
"8295","Alcohol at home","E09000027",3.743357874,2010
"8296","Alcohol away from home","E09000027",3.874227298,2010
"8297","Bread","E09000027",1.951517436,2010
"8298","Butter","E09000027",0.170247524,2010
"8299","Cakes puddings and pastry","E09000027",0.946132768,2010
"8300","Coffee","E09000027",0.278986988,2010
"8301","Eating out","E09000027",11.814675354,2010
"8302","Eggs","E09000027",0.29771685,2010
"8303","Fish","E09000027",1.15823169,2010
"8304","Fruit","E09000027",2.074470325,2010
"8305","Milk products","E09000027",2.867881331,2010
"8306","Non alcoholic drinks","E09000027",1.44312644,2010
"8307","Oils and fats","E09000027",0.365228031,2010
"8308","Other","E09000027",1.316256049,2010
"8309","Pasta","E09000027",0.201989804,2010
"8310","Poultry","E09000027",0.897500397,2010
"8311","Processed and Other Meat","E09000027",0.011676103,2010
"8312","Processed Meat","E09000027",2.745747394,2010
"8313","Red Meat","E09000027",1.360669395,2010
"8314","Rice","E09000027",0.193246095,2010
"8315","Sauces and spices","E09000027",0.116853323,2010
"8316","Sugar confectionary and jam","E09000027",1.614442151,2010
"8317","Takeaway","E09000027",2.080220115,2010
"8318","Tea","E09000027",0.217785926,2010
"8319","Tobacco","E09000027",1.59577707,2010
"8320","Vegtables","E09000027",3.556840896,2010
"8321","Alcohol at home","E09000028",2.729067025,2010
"8322","Alcohol away from home","E09000028",3.482370435,2010
"8323","Bread","E09000028",1.63778653,2010
"8324","Butter","E09000028",0.121750823,2010
"8325","Cakes puddings and pastry","E09000028",0.781029224,2010
"8326","Coffee","E09000028",0.210844058,2010
"8327","Eating out","E09000028",10.252466161,2010
"8328","Eggs","E09000028",0.266382884,2010
"8329","Fish","E09000028",1.007683499,2010
"8330","Fruit","E09000028",1.754791698,2010
"8331","Milk products","E09000028",2.359656312,2010
"8332","Non alcoholic drinks","E09000028",1.38674644,2010
"8333","Oils and fats","E09000028",0.33503421,2010
"8334","Other","E09000028",1.130497098,2010
"8335","Pasta","E09000028",0.186516056,2010
"8336","Poultry","E09000028",0.83580355,2010
"8337","Processed and Other Meat","E09000028",0.041104462,2010
"8338","Processed Meat","E09000028",2.138337895,2010
"8339","Red Meat","E09000028",1.119099704,2010
"8340","Rice","E09000028",0.230063289,2010
"8341","Sauces and spices","E09000028",0.114270543,2010
"8342","Sugar confectionary and jam","E09000028",1.317637407,2010
"8343","Takeaway","E09000028",2.072606365,2010
"8344","Tea","E09000028",0.17815028,2010
"8345","Tobacco","E09000028",1.753493982,2010
"8346","Vegtables","E09000028",3.0560212,2010
"8347","Alcohol at home","E09000029",3.174538444,2010
"8348","Alcohol away from home","E09000029",3.369585721,2010
"8349","Bread","E09000029",1.915775901,2010
"8350","Butter","E09000029",0.164724753,2010
"8351","Cakes puddings and pastry","E09000029",0.920546341,2010
"8352","Coffee","E09000029",0.26196023,2010
"8353","Eating out","E09000029",10.274491581,2010
"8354","Eggs","E09000029",0.298096102,2010
"8355","Fish","E09000029",1.078133816,2010
"8356","Fruit","E09000029",1.944472522,2010
"8357","Milk products","E09000029",2.780763395,2010
"8358","Non alcoholic drinks","E09000029",1.42797878,2010
"8359","Oils and fats","E09000029",0.366278941,2010
"8360","Other","E09000029",1.286312913,2010
"8361","Pasta","E09000029",0.199746033,2010
"8362","Poultry","E09000029",0.909616437,2010
"8363","Processed and Other Meat","E09000029",0.013855646,2010
"8364","Processed Meat","E09000029",2.705091597,2010
"8365","Red Meat","E09000029",1.348576091,2010
"8366","Rice","E09000029",0.194855495,2010
"8367","Sauces and spices","E09000029",0.107755197,2010
"8368","Sugar confectionary and jam","E09000029",1.560357661,2010
"8369","Takeaway","E09000029",1.986947244,2010
"8370","Tea","E09000029",0.212403538,2010
"8371","Tobacco","E09000029",1.655392127,2010
"8372","Vegtables","E09000029",3.396783597,2010
"8373","Alcohol at home","E09000030",2.059397598,2010
"8374","Alcohol away from home","E09000030",2.780759135,2010
"8375","Bread","E09000030",1.470429651,2010
"8376","Butter","E09000030",0.100888119,2010
"8377","Cakes puddings and pastry","E09000030",0.695668192,2010
"8378","Coffee","E09000030",0.206903024,2010
"8379","Eating out","E09000030",10.2100791,2010
"8380","Eggs","E09000030",0.24986365,2010
"8381","Fish","E09000030",0.828796426,2010
"8382","Fruit","E09000030",1.768316309,2010
"8383","Milk products","E09000030",2.148285604,2010
"8384","Non alcoholic drinks","E09000030",1.313683569,2010
"8385","Oils and fats","E09000030",0.361540191,2010
"8386","Other","E09000030",1.072743739,2010
"8387","Pasta","E09000030",0.197115178,2010
"8388","Poultry","E09000030",0.780122756,2010
"8389","Processed and Other Meat","E09000030",0.010696511,2010
"8390","Processed Meat","E09000030",1.671488487,2010
"8391","Red Meat","E09000030",1.054985828,2010
"8392","Rice","E09000030",0.316388336,2010
"8393","Sauces and spices","E09000030",0.142108551,2010
"8394","Sugar confectionary and jam","E09000030",1.2096575,2010
"8395","Takeaway","E09000030",2.170964095,2010
"8396","Tea","E09000030",0.174250463,2010
"8397","Tobacco","E09000030",1.32143796,2010
"8398","Vegtables","E09000030",2.973654658,2010
"8399","Alcohol at home","E09000031",2.403368127,2010
"8400","Alcohol away from home","E09000031",2.824256541,2010
"8401","Bread","E09000031",1.659187455,2010
"8402","Butter","E09000031",0.128243869,2010
"8403","Cakes puddings and pastry","E09000031",0.773647872,2010
"8404","Coffee","E09000031",0.217645568,2010
"8405","Eating out","E09000031",9.051629686,2010
"8406","Eggs","E09000031",0.271720715,2010
"8407","Fish","E09000031",0.959295619,2010
"8408","Fruit","E09000031",1.773549409,2010
"8409","Milk products","E09000031",2.407369015,2010
"8410","Non alcoholic drinks","E09000031",1.371114335,2010
"8411","Oils and fats","E09000031",0.346829721,2010
"8412","Other","E09000031",1.151396412,2010
"8413","Pasta","E09000031",0.185486521,2010
"8414","Poultry","E09000031",0.859359522,2010
"8415","Processed and Other Meat","E09000031",0.034043579,2010
"8416","Processed Meat","E09000031",2.142841445,2010
"8417","Red Meat","E09000031",1.196654015,2010
"8418","Rice","E09000031",0.245043861,2010
"8419","Sauces and spices","E09000031",0.111660704,2010
"8420","Sugar confectionary and jam","E09000031",1.332402851,2010
"8421","Takeaway","E09000031",1.994286933,2010
"8422","Tea","E09000031",0.182932775,2010
"8423","Tobacco","E09000031",1.590608085,2010
"8424","Vegtables","E09000031",3.028077686,2010
"8425","Alcohol at home","E09000032",3.308139545,2010
"8426","Alcohol away from home","E09000032",4.325522522,2010
"8427","Bread","E09000032",1.765255671,2010
"8428","Butter","E09000032",0.136342275,2010
"8429","Cakes puddings and pastry","E09000032",0.86072374,2010
"8430","Coffee","E09000032",0.237927798,2010
"8431","Eating out","E09000032",12.46517783,2010
"8432","Eggs","E09000032",0.27898223,2010
"8433","Fish","E09000032",1.052858263,2010
"8434","Fruit","E09000032",1.951440617,2010
"8435","Milk products","E09000032",2.577204261,2010
"8436","Non alcoholic drinks","E09000032",1.455931218,2010
"8437","Oils and fats","E09000032",0.344954678,2010
"8438","Other","E09000032",1.244128619,2010
"8439","Pasta","E09000032",0.206947702,2010
"8440","Poultry","E09000032",0.835335352,2010
"8441","Processed and Other Meat","E09000032",0.020692941,2010
"8442","Processed Meat","E09000032",2.337730565,2010
"8443","Red Meat","E09000032",1.178435461,2010
"8444","Rice","E09000032",0.226979162,2010
"8445","Sauces and spices","E09000032",0.129949333,2010
"8446","Sugar confectionary and jam","E09000032",1.437672023,2010
"8447","Takeaway","E09000032",2.216636104,2010
"8448","Tea","E09000032",0.199347221,2010
"8449","Tobacco","E09000032",1.782587926,2010
"8450","Vegtables","E09000032",3.407103347,2010
"8451","Alcohol at home","E09000033",3.388266704,2010
"8452","Alcohol away from home","E09000033",3.874204394,2010
"8453","Bread","E09000033",1.8142103,2010
"8454","Butter","E09000033",0.138417439,2010
"8455","Cakes puddings and pastry","E09000033",0.867071356,2010
"8456","Coffee","E09000033",0.267708722,2010
"8457","Eating out","E09000033",12.006573995,2010
"8458","Eggs","E09000033",0.278247425,2010
"8459","Fish","E09000033",1.093262912,2010
"8460","Fruit","E09000033",2.035261192,2010
"8461","Milk products","E09000033",2.573788058,2010
"8462","Non alcoholic drinks","E09000033",1.446198995,2010
"8463","Oils and fats","E09000033",0.384273819,2010
"8464","Other","E09000033",1.219180403,2010
"8465","Pasta","E09000033",0.20265322,2010
"8466","Poultry","E09000033",0.875046694,2010
"8467","Processed and Other Meat","E09000033",0.01774473,2010
"8468","Processed Meat","E09000033",2.365979788,2010
"8469","Red Meat","E09000033",1.22455083,2010
"8470","Rice","E09000033",0.257711376,2010
"8471","Sauces and spices","E09000033",0.140564078,2010
"8472","Sugar confectionary and jam","E09000033",1.460409486,2010
"8473","Takeaway","E09000033",2.259814368,2010
"8474","Tea","E09000033",0.210191043,2010
"8475","Tobacco","E09000033",1.599289072,2010
"8476","Vegtables","E09000033",3.439752607,2010
"8477","Alcohol at home","S12000005",3.602366182,2010
"8478","Alcohol away from home","S12000005",3.005766653,2010
"8479","Bread","S12000005",1.976342543,2010
"8480","Butter","S12000005",0.185618739,2010
"8481","Cakes puddings and pastry","S12000005",0.947051361,2010
"8482","Coffee","S12000005",0.28928625,2010
"8483","Eating out","S12000005",8.280806709,2010
"8484","Eggs","S12000005",0.300616878,2010
"8485","Fish","S12000005",1.089923383,2010
"8486","Fruit","S12000005",1.864419178,2010
"8487","Milk products","S12000005",2.853066174,2010
"8488","Non alcoholic drinks","S12000005",1.338336032,2010
"8489","Oils and fats","S12000005",0.36224936,2010
"8490","Other","S12000005",1.259667375,2010
"8491","Pasta","S12000005",0.175105508,2010
"8492","Poultry","S12000005",0.879400567,2010
"8493","Processed and Other Meat","S12000005",0.007171188,2010
"8494","Processed Meat","S12000005",3.020347091,2010
"8495","Red Meat","S12000005",1.406059882,2010
"8496","Rice","S12000005",0.1326635,2010
"8497","Sauces and spices","S12000005",0.087875444,2010
"8498","Sugar confectionary and jam","S12000005",1.587024764,2010
"8499","Takeaway","S12000005",1.612900578,2010
"8500","Tea","S12000005",0.224131081,2010
"8501","Tobacco","S12000005",1.924238117,2010
"8502","Vegtables","S12000005",3.322637106,2010
"8503","Alcohol at home","S12000006",3.261569275,2010
"8504","Alcohol away from home","S12000006",3.280244402,2010
"8505","Bread","S12000006",1.89478413,2010
"8506","Butter","S12000006",0.169600475,2010
"8507","Cakes puddings and pastry","S12000006",0.913457412,2010
"8508","Coffee","S12000006",0.270842745,2010
"8509","Eating out","S12000006",8.322144927,2010
"8510","Eggs","S12000006",0.276579537,2010
"8511","Fish","S12000006",0.99135963,2010
"8512","Fruit","S12000006",1.729108275,2010
"8513","Milk products","S12000006",2.722411105,2010
"8514","Non alcoholic drinks","S12000006",1.31494398,2010
"8515","Oils and fats","S12000006",0.34118156,2010
"8516","Other","S12000006",1.220974383,2010
"8517","Pasta","S12000006",0.177178428,2010
